id,valid,canonical,iupac,cid,label
pos_1564,CCOC(=O)C2(CCN(CCCNc1ccccc1)CC2)c3ccccc3 ,CCOC(=O)C1(CCN(CC1)CCCNC2=CC=CC=C2)C3=CC=CC=C3,ethyl 1-(3-anilinopropyl)-4-phenylpiperidine-4-carboxylate,21950,0.0
pos_1565,Clc3ccc2N(CC#C)C(=O)CN=C(c1ccccc1)c2c3 ,C#CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,"7-chloro-5-phenyl-1-prop-2-ynyl-3H-1,4-benzodiazepin-2-one",40391,0.0
pos_1566,OCCN4CCN(CCC=C2c1ccccc1COc3ccc(Cl)cc23)CC4 ,C1CN(CCN1CCC=C2C3=CC=CC=C3COC4=C2C=C(C=C4)Cl)CCO,2-[4-[3-(2-chloro-6H-benzo[c][1]benzoxepin-11-ylidene)propyl]piperazin-1-yl]ethanol,26390,0.0
pos_1567,CN(C)S(=O)(=O)c4ccc3Sc1ccccc1N(CCCN2CCC(CCO)CC2)c3c4 ,CN(C)S(=O)(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,"10-[3-[4-(2-hydroxyethyl)piperidin-1-yl]propyl]-N,N-dimethylphenothiazine-2-sulfonamide",62867,0.0
pos_1568,OC(C1CCCCN1)(c2ccccc2)c3ccccc3 ,C1CCNC(C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)O,diphenyl(piperidin-2-yl)methanol,10083,0.0
pos_1569,C4Oc3ccc(CN1CCN(CC1)c2ncccn2)cc3O4 ,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC=CC=N4,"2-[4-(1,3-benzodioxol-5-ylmethyl)piperazin-1-yl]pyrimidine",4850,0.0
pos_1570,CN1CCC(CC1)=C3c2ccccc2CCc4sccc34 ,CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1,"1-methyl-4-(6-thiatricyclo[8.4.0.03,7]tetradeca-1(14),3(7),4,10,12-pentaen-2-ylidene)piperidine",27400,0.0
pos_1571,Clc4ccc3N(CC1CC1)C(=O)CN=C(c2ccccc2)c3c4 ,C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4,"7-chloro-1-(cyclopropylmethyl)-5-phenyl-3H-1,4-benzodiazepin-2-one",4890,0.0
pos_1572,CN(C)CCCN2Cc1ccccc1Cc3ccccc23 ,CN(C)CCCN1CC2=CC=CC=C2CC3=CC=CC=C31,"3-(6,11-dihydrobenzo[c][1]benzazepin-5-yl)-N,N-dimethylpropan-1-amine",299322,0.0
pos_1573,CC13C=CC(=O)C=C1CCC4C2CCC(O)(C(=O)CO)C2(C)CC(O)C34 ,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,"11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",4894,0.0
pos_1574,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O,"[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate",4895,0.0
pos_1575,CC34CC(O)C1C(CCC2=CC(=O)C=CC12C)C3CCC4(O)C(=O)COC(=O)CCC(O)=O ,CC12CC(C3C(C1CCC2(C(=O)COC(=O)CCC(=O)O)O)CCC4=CC(=O)C=CC34C)O,"4-[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl)-2-oxoethoxy]-4-oxobutanoic acid",4897,0.0
pos_1576,CCCCC(=O)OC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)CO ,CCCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)C(=O)CO,"[11-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl] pentanoate",27123,0.0
pos_1577,CC(=O)C3CCC4C2CCC1CC(O)CCC1(C)C2CCC34C,CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,"1-(3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)ethanone",262961,0.0
pos_1578,Cc2c1C(=NCC(=O)Nc1cn2C)c3ccccc3 ,CC1=C2C(=CN1C)NC(=O)CN=C2C3=CC=CC=C3,"6,7-dimethyl-5-phenyl-1,3-dihydropyrrolo[3,4-e][1,4]diazepin-2-one",72104,0.0
pos_1579,COc1ccc(C#N)cc1C(=O)NCCN2CCC(CC2)C(=O)c3ccc(F)cc3 ,COC1=C(C=C(C=C1)C#N)C(=O)NCCN2CCC(CC2)C(=O)C3=CC=C(C=C3)F,5-cyano-N-[2-[4-(4-fluorobenzoyl)piperidin-1-yl]ethyl]-2-methoxybenzamide,3050428,0.0
pos_1580,CCC1(C(=O)NCNC1=O)c2ccccc2 ,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,"5-ethyl-5-phenyl-1,3-diazinane-4,6-dione",4909,0.0
pos_1581,CCC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC(F)C2=CC(=O)C=CC2(C)C3(F)C(O)CC45C ,CCC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(C5=CC(=O)C=CC54C)F)F)O)C)OC(O2)(C)C,"[2-(12,19-difluoro-11-hydroxy-6,6,9,13-tetramethyl-16-oxo-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-8-yl)-2-oxoethyl] propanoate",4373575,0.0
pos_1582,CCCNC(=O)N1CC(OC1=O)c2ccccc2 ,CCCNC(=O)N1CC(OC1=O)C2=CC=CC=C2,"2-oxo-5-phenyl-N-propyl-1,3-oxazolidine-3-carboxamide",65786,0.0
pos_1584,CC(CN2c1ccccc1Sc3ccccc23)N(C)C ,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,"N,N-dimethyl-1-phenothiazin-10-ylpropan-2-amine",4927,0.0
pos_1585,CCC(=O)c3ccc2Sc1ccccc1N(CC(C)N(C)C)c2c3 ,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CC(C)N(C)C,1-[10-[2-(dimethylamino)propyl]phenothiazin-2-yl]propan-1-one,4940,0.0
pos_1586,CCCOC(=O)c1cncn1C(C)c2ccccc2 ,CCCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,propyl 3-(1-phenylethyl)imidazole-4-carboxylate,65591,0.0
pos_1587,CCCN1CCCC1CNC(=O)c2cc(ccc2OC)S(N)(=O)=O ,CCCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,2-methoxy-N-[(1-propylpyrrolidin-2-yl)methyl]-5-sulfamoylbenzamide,68880,0.0
pos_1588,CN(C)CCCN2c1ccccc1Sc3cccnc23 ,CN(C)CCCN1C2=CC=CC=C2SC3=C1N=CC=C3,"N,N-dimethyl-3-pyrido[3,2-b][1,4]benzothiazin-10-ylpropan-1-amine",14670,0.0
pos_1589,CNCCCC2c1ccccc1C=Cc3ccccc23 ,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,"N-methyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaenyl)propan-1-amine",4976,0.0
pos_1590,CCC1(CC)C(=O)NC=CC1=O ,CCC1(C(=O)C=CNC1=O)CC,"3,3-diethyl-1H-pyridine-2,4-dione",4994,0.0
pos_1591,CCCC(N1CCCC1)C(=O)c2ccc(C)cc2 ,CCCC(C(=O)C1=CC=C(C=C1)C)N2CCCC2,1-(4-methylphenyl)-2-pyrrolidin-1-ylpentan-1-one,14373,0.0
pos_1592,Fc1ccccc1C2=NCC(=S)N(CC(F)(F)F)c3ccc(Cl)cc23 ,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,"7-chloro-5-(2-fluorophenyl)-1-(2,2,2-trifluoroethyl)-3H-1,4-benzodiazepine-2-thione",4999,0.0
pos_1593,C1CN2CCC1C(C2)N4c3ccccc3CCc5ccccc45 ,C1CN2CCC1C(C2)N3C4=CC=CC=C4CCC5=CC=CC=C53,"11-(1-azabicyclo[2.2.2]octan-3-yl)-5,6-dihydrobenzo[b][1]benzazepine",93154,0.0
pos_1594,CN1C(=O)CSC1=CC(=O)Nc2c(C)cccc2Cl ,CC1=C(C(=CC=C1)Cl)NC(=O)C=C2N(C(=O)CS2)C,"N-(2-chloro-6-methylphenyl)-2-(3-methyl-4-oxo-1,3-thiazolidin-2-ylidene)acetamide",71189,0.0
pos_1595,CN2C(=O)CC(=O)N(c1ccccc1)c3c(C)n[nH]c23 ,CC1=C2C(=NN1)N(C(=O)CC(=O)N2C3=CC=CC=C3)C,"3,8-dimethyl-4-phenyl-2H-pyrazolo[3,4-b][1,4]diazepine-5,7-dione",71228,0.0
pos_1596,CCOc1ccccc1OC(C2CNCCO2)c3ccccc3 ,CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3,2-[(2-ethoxyphenoxy)-phenylmethyl]morpholine,3022645,0.0
pos_1597,CCN1CCCC1CNC(=O)c2c(OC)ccc(Br)c2OC ,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2OC)Br)OC,"3-bromo-N-[(1-ethylpyrrolidin-2-yl)methyl]-2,6-dimethoxybenzamide",54940,0.0
pos_1598,O=C3N(CCCN1CCN(CC1)c2ncccn2)S(=O)(=O)c4ccccc34 ,C1CN(CCN1CCCN2C(=O)C3=CC=CC=C3S2(=O)=O)C4=NC=CC=N4,"1,1-dioxo-2-[3-(4-pyrimidin-2-ylpiperazin-1-yl)propyl]-1,2-benzothiazol-3-one",72024,0.0
pos_1599,CN1CCN(CC1)C3=Cc2cc(Cl)ccc2C(=CC#N)c4ccccc34 ,CN1CCN(CC1)C2=CC3=C(C=CC(=C3)Cl)C(=CC#N)C4=CC=CC=C42,"2-[6-chloro-10-(4-methylpiperazin-1-yl)-2-tricyclo[9.4.0.03,8]pentadeca-1(15),3(8),4,6,9,11,13-heptaenylidene]acetonitrile",3052780,0.0
pos_1601,COC(F)(F)C(F)Br ,COC(C(F)Br)(F)F,"2-bromo-1,1,2-trifluoro-1-methoxyethane",12676,0.0
pos_1602,COc1cc(cc(OC)c1OC)C(=O)C=CN2CC=CC2 ,COC1=CC(=CC(=C1OC)OC)C(=O)C=CN2CC=CC2,"3-(2,5-dihydropyrrol-1-yl)-1-(3,4,5-trimethoxyphenyl)prop-2-en-1-one",24909,0.0
pos_1603,O=C1CCC2CCC(=O)N12 ,C1CC(=O)N2C1CCC2=O,"2,6,7,8-tetrahydro-1H-pyrrolizine-3,5-dione",71893,0.0
pos_1604,Cc4cccc(C=NN1CCN(CC1)C(c2ccccc2)c3ccccc3)n4 ,CC1=NC(=CC=C1)C=NN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4,N-(4-benzhydrylpiperazin-1-yl)-1-(6-methylpyridin-2-yl)methanimine,66268,0.0
pos_1605,NC(=O)c2cn(Cc1c(F)cccc1F)nn2 ,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F,"1-[(2,6-difluorophenyl)methyl]triazole-4-carboxamide",129228,0.0
pos_1607,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O ,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,"5-pentan-2-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",5193,0.0
pos_1608,NCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2 ,C1=CC=C(C=C1)C(CCN)OC2=CC=C(C=C2)C(F)(F)F,3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine,4541,0.0
pos_1609,CNC2CCC(c1ccc(Cl)c(Cl)c1)c3ccccc23 ,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,"4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine",5203,0.0
pos_1610,Cc2nc1SCCn1c(=O)c2CCN3CCC(CC3)C(=O)c4ccc(F)cc4 ,CC1=C(C(=O)N2CCSC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F,"6-[2-[4-(4-fluorobenzoyl)piperidin-1-yl]ethyl]-7-methyl-2,3-dihydro-[1,3]thiazolo[3,2-a]pyrimidin-5-one",68604,0.0
pos_1611,CN1CCN(CC1)c2ncc(c(N)n2)c3cc(Cl)cc(Cl)c3Cl ,CN1CCN(CC1)C2=NC=C(C(=N2)N)C3=C(C(=CC(=C3)Cl)Cl)Cl,"2-(4-methylpiperazin-1-yl)-5-(2,3,5-trichlorophenyl)pyrimidin-4-amine",60803,0.0
pos_1612,Clc1ccc(cc1)C3C2CCC(C2)C34CCC(=N4)N5CCOCC5 ,C1CC2CC1C(C23CCC(=N3)N4CCOCC4)C5=CC=C(C=C5)Cl,"4-[3'-(4-chlorophenyl)spiro[3,4-dihydropyrrole-5,2'-bicyclo[2.2.1]heptane]-2-yl]morpholine",23453660,0.0
pos_1613,O=C2NCN(c1ccccc1)C23CCN(CC3)CC5COc4ccccc4O5 ,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CC4COC5=CC=CC=C5O4,"8-(2,3-dihydro-1,4-benzodioxin-3-ylmethyl)-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",5268,0.0
pos_1614,CCC(=O)N(c1ccccc1)C3(CCN(CCc2cccs2)CC3)COC ,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,N-[4-(methoxymethyl)-1-(2-thiophen-2-ylethyl)piperidin-4-yl]-N-phenylpropanamide,41693,0.0
pos_1615,CN2C(=S)CN=C(c1ccccc1)c3cc(Cl)ccc23 ,CN1C(=S)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,"7-chloro-1-methyl-5-phenyl-3H-1,4-benzodiazepine-2-thione",17931,0.0
pos_1617,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC ,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,"2,2-bis(ethylsulfonyl)butane",6433,0.0
pos_1619,CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(N)(=O)=O ,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,N-[(1-ethylpyrrolidin-2-yl)methyl]-2-methoxy-5-sulfamoylbenzamide,5355,0.0
pos_1620,O=C1NCCCC1N3C(=O)c2ccccc2S3(=O)=O ,C1CC(C(=O)NC1)N2C(=O)C3=CC=CC=C3S2(=O)=O,"1,1-dioxo-2-(2-oxopiperidin-3-yl)-1,2-benzothiazol-3-one",39528,0.0
pos_1621,C3CCN2CC4c1ccccc1CCc5cccc(C2C3)c45 ,C1CCN2CC3C4=CC=CC=C4CCC5=C3C(=CC=C5)C2C1,"3-azapentacyclo[11.8.1.03,8.09,22.016,21]docosa-9,11,13(22),16,18,20-hexaene",36667,0.0
pos_1622,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O ,CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,"5-butan-2-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",8275,0.0
pos_1623,CN2C(=O)C(O)N=C(c1ccccc1)c3cc(Cl)ccc23 ,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,"7-chloro-3-hydroxy-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one",5391,0.0
pos_1624,CN1CCN(CC1)C3=Nc2cscc2C(=CC#N)c4cscc34 ,CN1CCN(CC1)C2=NC3=CSC=C3C(=CC#N)C4=CSC=C42,"2-[9-(4-methylpiperazin-1-yl)-5,12-dithia-8-azatricyclo[8.3.0.03,7]trideca-1(13),3,6,8,10-pentaen-2-ylidene]acetonitrile",3086153,0.0
pos_1625,C1COC(CN1)COc2ccccc2Cc3cccs3 ,C1COC(CN1)COC2=CC=CC=C2CC3=CC=CS3,2-[[2-(thiophen-2-ylmethyl)phenoxy]methyl]morpholine,119114,0.0
pos_1626,CN2C(=O)CN=C(C1=CCCCC1)c3cc(Cl)ccc23 ,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3,"7-chloro-5-(cyclohexen-1-yl)-1-methyl-3H-1,4-benzodiazepin-2-one",25215,0.0
pos_1627,CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O ,CCCC(CC)C1(C(=O)NC(=S)NC1=O)CC,"5-ethyl-5-hexan-3-yl-2-sulfanylidene-1,3-diazinane-4,6-dione",3083570,0.0
pos_1628,CCN(CC)CCNC(=O)c1cc(ccc1OC)S(C)(=O)=O ,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC,N-[2-(diethylamino)ethyl]-2-methoxy-5-methylsulfonylbenzamide,5467,0.0
pos_1629,CCC(=O)OC3(C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)SC ,CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)SC,"(6,9-difluoro-11-hydroxy-10,13,16-trimethyl-17-methylsulfanylcarbonyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl) propanoate",72798821,0.0
pos_1630,CN(C)CCCN2c1ccccc1C=Cc3sccc23 ,CN(C)CCCN1C2=C(C=CC3=CC=CC=C31)SC=C2,"N,N-dimethyl-3-thieno[3,2-b][1]benzazepin-10-ylpropan-1-amine",216992,0.0
pos_1631,CCN4CCc3[nH]c2cc(F)c1scc(C)c1c2c3C4 ,CCN1CCC2=C(C1)C3=C4C(=CSC4=C(C=C3N2)F)C,"14-ethyl-7-fluoro-3-methyl-5-thia-10,14-diazatetracyclo[7.7.0.02,6.011,16]hexadeca-1,3,6,8,11(16)-pentaene",65677,0.0
pos_1632,CCNC1(CCCCC1=O)c2cccs2 ,CCNC1(CCCCC1=O)C2=CC=CS2,2-(ethylamino)-2-thiophen-2-ylcyclohexan-1-one,26533,0.0
pos_1633,CSC(=O)C3(O)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C ,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SC)O)C)O)F)C,"S-methyl 9-fluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthrene-17-carbothioate",73215372,0.0
pos_1634,CCCC1(C)COB(OC1)c2ccc(C)cc2 ,B1(OCC(CO1)(C)CCC)C2=CC=C(C=C2)C,"5-methyl-2-(4-methylphenyl)-5-propyl-1,3,2-dioxaborinane",72134,0.0
pos_1635,Cc1cccc(c1)N2CC(CO)OC2=O ,CC1=CC(=CC=C1)N2CC(OC2=O)CO,"5-(hydroxymethyl)-3-(3-methylphenyl)-1,3-oxazolidin-2-one",34521,0.0
pos_1636,CNCCC(Oc1ccccc1C)c2ccccc2 ,CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2,N-methyl-3-(2-methylphenoxy)-3-phenylpropan-1-amine,6850813,0.0
pos_1637,Cc1ccccc1N3CCN(CCCOc2ccccn2)CC3 ,CC1=CC=CC=C1N2CCN(CC2)CCCOC3=CC=CC=N3,1-(2-methylphenyl)-4-(3-pyridin-2-yloxypropyl)piperazine,68710,0.0
pos_1638,COc1cc2c(cc1OC)C(CN(C)CC2)c1ccccc1,CN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)OC)OC,"7,8-dimethoxy-3-methyl-5-phenyl-1,2,4,5-tetrahydro-3-benzazepine",5024,0.0
pos_1639,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)C,"12-fluoro-11-hydroxy-8-(2-hydroxyacetyl)-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",633097,0.0
pos_1640,CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,CC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)OC(=O)C)O,"[2-(16-acetyloxy-9-fluoro-11,17-dihydroxy-10,13-dimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate",539244,0.0
pos_1641,CC(C)(C)CC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC2=CC(=O)C=CC2(C)C3(F)C(O)CC45C ,CC1(OC2CC3C4CC5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)COC(=O)CC(C)(C)C)C)O)F)C)C,"[2-(12-fluoro-11-hydroxy-6,6,9,13-tetramethyl-16-oxo-5,7-dioxapentacyclo[10.7.0.02,9.04,8.013,18]nonadeca-14,17-dien-8-yl)-2-oxoethyl] 3,3-dimethylbutanoate",133612080,0.0
pos_1643,Oc1ccc(NC(=O)C(Cl)(Cl)Cl)cc1 ,C1=CC(=CC=C1NC(=O)C(Cl)(Cl)Cl)O,"2,2,2-trichloro-N-(4-hydroxyphenyl)acetamide",242364,0.0
pos_1644,CN2C(=O)CC(=O)N(c1ccccc1)c3cc(ccc23)C(F)(F)F ,CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)C(F)(F)F)C3=CC=CC=C3,"1-methyl-5-phenyl-7-(trifluoromethyl)-1,5-benzodiazepine-2,4-dione",31157,0.0
pos_1645,CC(CN(C)C)CN2c1ccccc1Sc3ccc(cc23)C(F)(F)F ,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F)CN(C)C,"N,N,2-trimethyl-3-[2-(trifluoromethyl)phenothiazin-10-yl]propan-1-amine",72136,0.0
pos_1647,OC2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3cccc(c3)C(F)(F)F ,C1CN(CCC1(C2=CC(=CC=C2)C(F)(F)F)O)CCCC(=O)C3=CC=C(C=C3)F,1-(4-fluorophenyl)-4-[4-hydroxy-4-[3-(trifluoromethyl)phenyl]piperidin-1-yl]butan-1-one,5567,0.0
pos_1649,CN1C(=O)OC(C)(C)C1=O ,CC1(C(=O)N(C(=O)O1)C)C,"3,5,5-trimethyl-1,3-oxazolidine-2,4-dione",5576,0.0
pos_1650,COc2cc(Cc1cnc(N)nc1N)cc(OC)c2OC,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,"5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",5578,0.0
pos_1652,COc4cccc(C(=O)NC1CC2CCC(C1)N2Cc3ccccc3)c4OC ,COC1=CC=CC(=C1OC)C(=O)NC2CC3CCC(C2)N3CC4=CC=CC=C4,"N-(8-benzyl-8-azabicyclo[3.2.1]octan-3-yl)-2,3-dimethoxybenzamide",3065828,0.0
pos_1653,CN2C(CO)CN=C(c1ccccc1Cl)c3cc(Cl)ccc23 ,CN1C(CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3Cl)CO,"[7-chloro-5-(2-chlorophenyl)-1-methyl-2,3-dihydro-1,4-benzodiazepin-2-yl]methanol",11724484,0.0
pos_1654,CCCCNC(=O)OCC(C)(CCC)COC(N)=O ,CCCCNC(=O)OCC(C)(CCC)COC(=O)N,[2-(carbamoyloxymethyl)-2-methylpentyl] N-butylcarbamate,20266,0.0
pos_1655,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CCl ,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)F)C)F,"17-(2-chloroacetyl)-6,9-difluoro-11,17-dihydroxy-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",78383862,0.0
pos_1656,CCC(CC)(CC=C)C(N)=O ,CCC(CC)(CC=C)C(=O)N,"2,2-diethylpent-4-enamide",68845,0.0
pos_1657,CCC(C)C(CC)C(N)=O ,CCC(C)C(CC)C(=O)N,2-ethyl-3-methylpentanamide,20140,0.0
pos_1658,COC3OC2OC4(CN1CCCCC1)C(O)CC(C2C)C34 ,CC1C2CC(C3(C2C(OC1O3)OC)CN4CCCCC4)O,"8-methoxy-10-methyl-3-(piperidin-1-ylmethyl)-2,9-dioxatricyclo[4.3.1.03,7]decan-4-ol",23447007,0.0
pos_1659,CCCC(CCC)C(N)=O ,CCCC(CCC)C(=O)N,2-propylpentanamide,71113,0.0
pos_1660,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O ,CCC=C(C)C1(C(=O)NC(=O)NC1=O)CC,"5-ethyl-5-pent-2-en-2-yl-1,3-diazinane-2,4,6-trione",31319,0.0
pos_1661,CCCC(C)C1(C=C)C(=O)NC(=O)NC1=O ,CCCC(C)C1(C(=O)NC(=O)NC1=O)C=C,"5-ethenyl-5-pentan-2-yl-1,3-diazinane-2,4,6-trione",72135,0.0
pos_1662,CCCCCCOc1nsnc1C2=CCCN(C)C2 ,CCCCCCOC1=NSN=C1C2=CCCN(C2)C,"3-hexoxy-4-(1-methyl-3,6-dihydro-2H-pyridin-5-yl)-1,2,5-thiadiazole",60809,0.0
pos_1663,CCN(C(C)=O)c1cccc(c1)c2ccnc3c(C#N)cnn23 ,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,"N-[3-(3-cyanopyrazolo[1,5-a]pyrimidin-7-yl)phenyl]-N-ethylacetamide",5719,0.0
pos_1664,CN(C)CC=C(c1ccc(Br)cc1)c2cccnc2 ,CN(C)CC=C(C1=CC=C(C=C1)Br)C2=CN=CC=C2,"3-(4-bromophenyl)-N,N-dimethyl-3-pyridin-3-ylprop-2-en-1-amine",41987,0.0
pos_1665,CN(C)C(=O)Cc1c(nc2ccc(C)cn12)c3ccc(C)cc3,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,"N,N-dimethyl-2-[6-methyl-2-(4-methylphenyl)imidazo[1,2-a]pyridin-3-yl]acetamide",5732,0.0
pos_1666,CN2C(=O)CC(=O)N(c1ccccc1)c3c(C)nn(C)c23 ,CC1=NN(C2=C1N(C(=O)CC(=O)N2C)C3=CC=CC=C3)C,"1,3,8-trimethyl-4-phenylpyrazolo[3,4-b][1,4]diazepine-5,7-dione",132677,0.0
pos_1667,Cc2nn(C)c3NCCN=C(c1cccc(Cl)c1)c23 ,CC1=NN(C2=C1C(=NCCN2)C3=CC(=CC=C3)Cl)C,"4-(3-chlorophenyl)-1,3-dimethyl-7,8-dihydro-6H-pyrazolo[3,4-e][1,4]diazepine",135410917,0.0
pos_1668,[Cl].CC(C)NCC(O)COc1cccc2ccccc12,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl,1-naphthalen-1-yloxy-3-(propan-2-ylamino)propan-2-ol;hydrochloride,62882,0.0
